Timestamp,Internal_Temperature_C,Feed_Flow_m3h,Column_Pressure_kPa
2026-06-19 05:18:00,180.22940194133875,26.200607832507448,101.1326644691828
2026-06-19 05:19:00,175.03107771349778,25.680177393690794,100.7597728821783
2026-06-19 05:20:00,179.45082028040622,24.721078292473713,101.30063355062791
2026-06-19 05:21:00,180.89278142877936,24.720593836545255,102.02144809871494
2026-06-19 05:22:00,183.6947351118538,24.742691959026093,99.56737422063975
2026-06-19 05:23:00,178.7043244543159,26.661398386848674,98.54458285623531
2026-06-19 05:24:00,177.97876599276702,25.30554836178524,100.6393557806101
2026-06-19 05:25:00,178.74560739103865,25.344033317752857,99.835145088903
2026-06-19 05:26:00,182.28850529425517,25.824226763225475,100.69023176282323
2026-06-19 05:27:00,180.82187777414921,25.19103132722121,101.12266361741904
2026-06-19 05:28:00,178.6755994905824,24.792766283343436,100.75610190917239
2026-06-19 05:29:00,181.2831685827834,24.842920120732018,103.04296104136489
2026-06-19 05:30:00,180.24269387337011,24.94271899246875,101.69209371752278
2026-06-19 05:31:00,182.42161247633223,24.970222210792127,101.66056923153299
2026-06-19 05:32:00,178.24486726530662,25.582103634909583,102.04664857285208
2026-06-19 05:33:00,179.1808446335056,25.04155670864584,99.93340025866307
2026-06-19 05:34:00,179.01972961716962,25.586112061772464,102.54693414490431
2026-06-19 05:35:00,176.3412126296697,24.935426735913133,101.20908285615745
2026-06-19 05:36:00,180.74030069266144,25.062908152252874,102.10457674068945
2026-06-19 05:37:00,180.6526381804497,23.401439452374312,100.01377132035181
2026-06-19 05:38:00,180.01278364160615,25.733062139761984,99.43548948078072
2026-06-19 05:39:00,179.41353216656213,25.277190780718396,102.28146758963003
2026-06-19 05:40:00,176.46157314487397,25.798408087887722,101.75169143131701
2026-06-19 05:41:00,178.9483866930866,22.682995697445048,100.21753813477099
2026-06-19 05:42:00,179.14321370868308,26.670699763824583,100.25640430247036
2026-06-19 05:43:00,177.99430682694594,24.888328297475862,102.65052174129772
2026-06-19 05:44:00,179.596785720835,25.886546253390012,99.8727057285592
2026-06-19 05:45:00,181.01012714203634,24.168075258299574,103.27120754390715
2026-06-19 05:46:00,184.71546475302634,25.490219124050057,100.21925511842255
2026-06-19 05:47:00,180.4364445320796,24.157267549461075,102.06607031073005
2026-06-19 05:48:00,180.64387597680692,24.500984831443358,100.90565782910122
2026-06-19 05:49:00,179.81388521058457,26.531225083093428,102.02382491729881
2026-06-19 05:50:00,175.20307196175239,24.847454079389323,100.64706319746297
2026-06-19 05:51:00,179.93371531137697,25.17394629854378,101.10464851271324
2026-06-19 05:52:00,180.15057552485257,25.696054184551002,101.34910301047486
2026-06-19 05:53:00,186.1581052812132,25.396545510378083,100.09737505306224
2026-06-19 05:54:00,179.5190975880472,25.12033512411486,102.18898921450415
2026-06-19 05:55:00,180.75386835583404,25.29196880197298,100.68414372023409
2026-06-19 05:56:00,179.9132205757369,26.92273246819062,101.02568010159197
2026-06-19 05:57:00,177.07830490595117,24.95390496237313,100.10678075046978
2026-06-19 05:58:00,182.85705703628756,25.160879237371972,98.22519960944562
2026-06-19 05:59:00,181.87983258171693,25.84052351680609,101.0707666848798
2026-06-19 06:00:00,181.97757986760763,25.884420746366388,104.19513850593549
2026-06-19 06:01:00,177.72653136301315,25.949624244448305,102.24152514547762
2026-06-19 06:02:00,183.50698577734025,25.51098417762335,101.27688754431873
2026-06-19 06:03:00,176.4953723430193,24.08559606981561,100.98453100495007
2026-06-19 06:04:00,181.46714273450067,26.306745225840878,101.32695907137445
2026-06-19 06:05:00,185.47613906452494,24.08292368558505,101.95654293821025
2026-06-19 06:06:00,177.52365918717328,25.242108372191225,99.88302462162939
2026-06-19 06:07:00,178.58425567599306,24.396579319984514,102.63718603360265
2026-06-19 06:08:00,180.2491284127191,24.948689322725606,102.1584575785295
2026-06-19 06:09:00,178.7413108647095,25.263009928242784,102.16182287084952
2026-06-19 06:10:00,176.12334142233468,25.25708577236022,101.82617088657167
2026-06-19 06:11:00,180.17140743701506,25.337536603388227,101.32353998923278
2026-06-19 06:12:00,177.34424071568475,26.29096901524692,102.10743348316018
2026-06-19 06:13:00,181.18398107658794,25.362827441211184,102.01017696048964
2026-06-19 06:14:00,177.7014394144155,24.80467469176748,100.87515114687076
2026-06-19 06:15:00,183.87483601254385,25.771269734630685,100.61167787252371
2026-06-19 06:16:00,178.0418667691594,25.951576391139714,101.42222755431438
2026-06-19 06:17:00,179.1948462094858,24.017913747890407,103.15882418179422
2026-06-19 06:18:00,182.03379304342417,25.477920055879885,99.81307150921532
2026-06-19 06:19:00,176.92283920891512,25.56093819384872,99.53896968109707
2026-06-19 06:20:00,180.56864983651033,24.761949197312006,101.49771300948382
2026-06-19 06:21:00,183.26785688570607,26.100565450649295,101.36106524222721
2026-06-19 06:22:00,175.98129191359692,24.87995553037398,101.50800999724449
2026-06-19 06:23:00,180.46158464633075,25.100461162777233,101.5927438374902
2026-06-19 06:24:00,180.64970698562107,24.861542540572906,101.03215729443824
2026-06-19 06:25:00,181.95455717944327,25.012463238065173,103.0878361263225
2026-06-19 06:26:00,176.9076232228048,24.12297993048384,99.37891522582818
2026-06-19 06:27:00,176.6988584672893,23.847959293924564,100.3058035702637
2026-06-19 06:28:00,181.30485391404224,26.27560405057998,101.17609428782114
2026-06-19 06:29:00,180.74246168308298,24.322430921345337,99.328173426615
2026-06-19 06:30:00,180.6262321258647,24.206886120434955,101.08897471468151
2026-06-19 06:31:00,180.86612052374244,23.277287909117028,103.29376419887362
2026-06-19 06:32:00,178.29993819605377,24.4888306018484,101.32506378595515
2026-06-19 06:33:00,180.5806342429025,23.941528165274,101.57684108686242
2026-06-19 06:34:00,180.7326811832467,26.313612128109096,99.7878022817929
2026-06-19 06:35:00,178.2141214549341,25.807853671474106,100.56036631035262
2026-06-19 06:36:00,184.66443627786188,24.44947972385782,100.84976434361127
2026-06-19 06:37:00,181.18458230227947,26.80194864427545,100.91874188389252
2026-06-19 06:38:00,177.02174125699338,25.785412389593276,102.83797255400452
2026-06-19 06:39:00,181.64138402158457,24.7401348931931,101.96922927287015
2026-06-19 06:40:00,177.5632958244317,23.00047542810114,99.96625045167556
2026-06-19 06:41:00,181.96771150935612,26.832754058072595,101.5958057341184
2026-06-19 06:42:00,182.89648894751852,23.88834202658912,101.89786609819613
2026-06-19 06:43:00,177.9482942041207,23.683681002434486,102.66817884622552
2026-06-19 06:44:00,182.4084403231108,25.81805634560771,103.19664882388204
2026-06-19 06:45:00,181.03195231734125,26.95180192507142,100.08188696980656
2026-06-19 06:46:00,182.05515039998622,26.107418254808415,100.3269709865476
2026-06-19 06:47:00,184.74198245663487,25.45112729604189,99.79090656930246
2026-06-19 06:48:00,179.38652970999283,25.475803473332228,101.01917616907161
2026-06-19 06:49:00,178.1156595891063,25.682732447024247,101.85963004933559
2026-06-19 06:50:00,177.7762139259362,25.607142871829414,102.48480141990692
2026-06-19 06:51:00,177.9604742875864,25.2249531391755,101.20885877162897
2026-06-19 06:52:00,179.80724572646474,25.0833608831615,100.91618297209419
2026-06-19 06:53:00,180.85287993704162,24.949925497680383,101.48210959069849
2026-06-19 06:54:00,180.69172699832504,24.396828328906658,100.29782851804397
2026-06-19 06:55:00,182.06795812259006,24.775459938506582,103.80744646603372
2026-06-19 06:56:00,180.03250472969478,23.64563454864369,99.37080676745833
2026-06-19 06:57:00,183.6338351928933,24.9213282985642,101.52168869467486
2026-06-19 06:58:00,179.3383579169051,24.209127114279266,103.72832746307556
2026-06-19 06:59:00,186.80042291647405,24.117128546227384,101.30815981347199
2026-06-19 07:00:00,181.56416836941253,25.143915320922783,101.07195315799821
2026-06-19 07:01:00,177.8571061089593,26.11360182907568,100.87106549262748
2026-06-19 07:02:00,177.32276875484723,25.73465328480185,101.0835299818851
2026-06-19 07:03:00,181.20618103810796,23.743599517101458,102.94741816961184
2026-06-19 07:04:00,179.44134303668537,24.20829749074373,98.64576570640459
2026-06-19 07:05:00,181.78500123523023,25.75261695039057,103.14012044155558
2026-06-19 07:06:00,181.18309406143385,24.214010085169352,99.59125141705982
2026-06-19 07:07:00,179.81792771835782,24.82029348000238,100.9800172049187
2026-06-19 07:08:00,177.88301570482898,25.440041679219643,100.78490669564161
2026-06-19 07:09:00,176.21288193828534,24.22532443610909,102.00626392372486
2026-06-19 07:10:00,178.88371261983244,25.084300404916767,99.3822507777395
2026-06-19 07:11:00,182.14099698580867,23.932779604065438,101.85460719929833
2026-06-19 07:12:00,180.53523436032552,24.51890588483903,103.72917154794422
2026-06-19 07:13:00,176.88565305322004,25.25582554731403,99.66419119448862
2026-06-19 07:14:00,180.43295231462795,23.725605013174665,101.52764740113247
2026-06-19 07:15:00,180.9632934493221,25.352379790368317,100.50562138664407
2026-06-19 07:16:00,177.79035640949718,24.984289760858655,101.81106464743164
2026-06-19 07:17:00,180.3843127648638,25.441991963533717,101.3229773328989
2026-06-19 07:18:00,180.145521796115,25.17913130725173,100.53021570914683
2026-06-19 07:19:00,177.14257425542345,26.091312343979077,101.88544674184529
2026-06-19 07:20:00,180.89446840087072,25.100179602118327,103.46521773174409
2026-06-19 07:21:00,181.40196131592057,24.656475567099797,101.07091544992724
2026-06-19 07:22:00,182.7076281079382,25.097838002425828,102.16370953057782
2026-06-19 07:23:00,182.63450513008726,25.43463842322911,99.7480724505546
2026-06-19 07:24:00,176.55582658010727,25.039088056260564,100.15227634781839
2026-06-19 07:25:00,177.65543740021218,25.032473352963105,101.86688753345645
2026-06-19 07:26:00,181.28758816802164,24.438406649754597,103.08093923424316
2026-06-19 07:27:00,181.28446487728053,24.469679265959243,101.7267360185428
2026-06-19 07:28:00,181.28761921576512,23.877915782560244,100.9243303633722
2026-06-19 07:29:00,189.6318287266368,26.39966139454955,101.29914968650802
2026-06-19 07:30:00,181.4272262767329,24.00490941168697,99.79951071923634
2026-06-19 07:31:00,182.8389141004515,24.445675841763276,102.02541839162643
2026-06-19 07:32:00,182.385004408733,24.42527418754464,102.35879967478809
2026-06-19 07:33:00,181.6284781282645,25.715939501555553,100.7574916006003
2026-06-19 07:34:00,179.21182688839914,24.76404025736638,100.73594942268859
2026-06-19 07:35:00,181.89742305123318,25.998193658138987,101.61905387558245
2026-06-19 07:36:00,178.06793696365608,24.461207500604907,100.77593631675128
2026-06-19 07:37:00,179.40795348314998,25.223195329779042,101.22064086244902
2026-06-19 07:38:00,178.78659113042724,24.331722357392195,103.81966614699982
2026-06-19 07:39:00,180.2046853484658,26.71611930221871,101.0035691591048
2026-06-19 07:40:00,185.78664641668377,24.04992126477639,100.86999181757453
2026-06-19 07:41:00,175.33183701852062,25.24785656818162,100.5229498332378
2026-06-19 07:42:00,181.7156504759363,25.50702150474568,102.19303036579993
2026-06-19 07:43:00,175.96821032202587,25.3310392779612,101.08253099213827
2026-06-19 07:44:00,178.82017033552643,24.851769872897833,100.52075235401429
2026-06-19 07:45:00,182.72237649241842,24.896143440213258,102.88556483872762
2026-06-19 07:46:00,180.16070004773866,25.03504917758329,103.00352360541636
2026-06-19 07:47:00,177.30563805517673,24.88239839869721,100.57949172111356
2026-06-19 07:48:00,178.21174072685008,25.771103293435928,99.06015205836725
2026-06-19 07:49:00,181.6989943723367,26.76841840127308,102.5090164278043
2026-06-19 07:50:00,178.17408342070715,24.55400657199373,100.478444209088
2026-06-19 07:51:00,180.54114647395494,23.90415761633674,102.24875071899532
2026-06-19 07:52:00,180.11392959975953,24.929374361318995,98.9358754187458
2026-06-19 07:53:00,178.37099913098547,27.063767470123455,102.37111680595916
2026-06-19 07:54:00,185.35986022331332,24.357060345624216,99.84659368486307
2026-06-19 07:55:00,181.58479755579503,26.311293444355254,102.17691694287983
2026-06-19 07:56:00,174.937143533356,26.342160651261153,101.31712768140372
2026-06-19 07:57:00,180.46613578692356,24.557129406633603,100.15527269672403
2026-06-19 07:58:00,178.34553383807904,25.45518646334822,100.81155642448786
2026-06-19 07:59:00,182.13108333699057,26.30271729850283,102.12358214834804
2026-06-19 08:00:00,178.01869815391825,24.69669780721001,101.42707334373827
2026-06-19 08:01:00,179.71315889633274,24.837135711918112,102.00129557656697
2026-06-19 08:02:00,181.26246819745114,24.534655268841085,103.67172870141857
2026-06-19 08:03:00,182.1643879854253,24.188194615445706,99.42291006594674
2026-06-19 08:04:00,176.99925898236057,24.480577963947194,103.24065508996235
2026-06-19 08:05:00,179.16374691039763,24.020847786590195,101.42522712502786
2026-06-19 08:06:00,178.8126367220976,25.02726677460738,100.22145914201225
2026-06-19 08:07:00,178.36667691856573,24.384021415153086,99.70362364911321
2026-06-19 08:08:00,184.41363560070275,25.187028729432598,101.07305553106755
2026-06-19 08:09:00,181.01245427740238,23.755283483037097,102.40598013430935
2026-06-19 08:10:00,176.8477901141624,25.264704185771567,101.14694105554696
2026-06-19 08:11:00,182.29465486763695,25.66682316928714,103.11338591629682
2026-06-19 08:12:00,185.3053904925316,23.405011485942836,99.55858917193812
2026-06-19 08:13:00,182.58116315137787,25.29924525587806,101.28549326258474
2026-06-19 08:14:00,176.20157508511497,25.982135193978635,99.79712786670426
2026-06-19 08:15:00,178.78941481783437,24.032287185047036,101.73635825914995
2026-06-19 08:16:00,183.16727787296657,26.338057909470162,102.36426486811676
2026-06-19 08:17:00,178.23082633595305,25.335215207492837,100.79508584758274
2026-06-19 08:18:00,181.10954857036558,24.43599051539327,98.17494337204744
2026-06-19 08:19:00,181.93658513357335,24.955384737873835,101.53873777615578
2026-06-19 08:20:00,177.6826738210548,25.446661530017376,101.82408626208021
2026-06-19 08:21:00,179.8511866098455,25.06080431312993,101.78515370595403
2026-06-19 08:22:00,171.8968316498273,25.431004793957094,102.78293863018658
2026-06-19 08:23:00,177.43903089666426,24.26346112553651,100.01473558442113
2026-06-19 08:24:00,179.36857962151709,25.135488659228862,102.11625932654054
2026-06-19 08:25:00,176.88054204508788,23.869028402476015,102.73100901497357
2026-06-19 08:26:00,184.08102825982908,24.91101915092104,99.16569489919218
2026-06-19 08:27:00,176.4246465550984,24.276873886828167,101.68358219110277
2026-06-19 08:28:00,178.89988878325755,24.411576045928186,100.69498420279079
2026-06-19 08:29:00,180.32685144321522,25.98887454016835,101.20217279227802
2026-06-19 08:30:00,183.60318322266528,25.873048096475415,101.717211780246
2026-06-19 08:31:00,176.4103446220514,25.48731049672574,100.71532572306373
2026-06-19 08:32:00,182.9079093803874,24.126149788261937,100.48915030500606
2026-06-19 08:33:00,180.02558265254896,24.74687324024416,101.34098290098562
2026-06-19 08:34:00,177.5462283723801,25.970478159983347,99.99530487336463
2026-06-19 08:35:00,181.15525868565817,25.113373530911925,99.99700984533777
2026-06-19 08:36:00,180.49764923893366,26.855463631985355,102.1152479395478
2026-06-19 08:37:00,178.499457807103,25.314654271515497,99.92144715780961
2026-06-19 08:38:00,180.17450521247505,25.153639293192025,102.09957500109105
2026-06-19 08:39:00,179.0367160078456,24.752706828637997,101.85510955142473
2026-06-19 08:40:00,180.28379336312813,25.106832723825825,99.22903192545128
2026-06-19 08:41:00,181.65532668630263,24.878024130895565,100.4869224171972
2026-06-19 08:42:00,183.9650420403634,25.566486941350874,102.73293128365684
2026-06-19 08:43:00,176.90546125293287,25.765361853435667,100.12260136263238
2026-06-19 08:44:00,185.33258343664068,24.37120843159364,100.74271488522874
2026-06-19 08:45:00,175.11978050119376,23.935013637153777,101.85447307190228
2026-06-19 08:46:00,179.62053726241103,23.53103570151736,102.24006861113911
2026-06-19 08:47:00,181.47079301621145,25.406393061530036,100.9981533367466
2026-06-19 08:48:00,180.70247966933758,24.117306715060902,100.58298776637002
2026-06-19 08:49:00,178.44325120044851,23.277687525638015,103.00684383403821
2026-06-19 08:50:00,179.4796943741068,25.31086288362477,103.38667959655709
2026-06-19 08:51:00,178.7674976633529,26.994399613946232,102.47462966093815
2026-06-19 08:52:00,178.52658810763947,24.995143270768086,101.40238177107803
2026-06-19 08:53:00,182.12400524255256,25.670792619561315,100.33008113403089
2026-06-19 08:54:00,180.89253871491263,25.065463486838052,100.30346671213212
2026-06-19 08:55:00,178.26772601184837,24.920888277447087,101.92701692631891
2026-06-19 08:56:00,182.24899968858313,25.735261186390215,101.80207786506642
2026-06-19 08:57:00,180.76824880219152,24.767780364649077,102.98191831153571
2026-06-19 08:58:00,182.0321552970974,25.213913851257523,102.08054011104336
2026-06-19 08:59:00,181.57407210480903,25.257358244956812,99.49630363788822
2026-06-19 09:00:00,177.92751247269481,24.46552763708556,102.5623371412675
2026-06-19 09:01:00,178.59954739950757,25.79363387962922,100.1023272472227
2026-06-19 09:02:00,181.86823401280816,24.860032194643672,100.83923447365717
2026-06-19 09:03:00,181.52592566358365,24.395403872405723,101.60024024750203
2026-06-19 09:04:00,179.94774601508962,25.429207874856324,103.69480098774075
2026-06-19 09:05:00,180.29331845827195,24.28122561456717,105.03190226720643
2026-06-19 09:06:00,183.19416223947107,25.022544925895303,102.02806767096342
2026-06-19 09:07:00,178.52107152791044,24.99270480268464,101.08016405753553
2026-06-19 09:08:00,181.36774345292508,25.86871645266526,101.94140677817666
2026-06-19 09:09:00,179.49451836891527,25.37975858630396,102.3651865110486
2026-06-19 09:10:00,179.45579699193195,24.979978433003886,100.91519884933136
2026-06-19 09:11:00,182.74694212996798,25.65421303936023,103.45425362709479
2026-06-19 09:12:00,182.06354087247007,26.11216603921385,101.57608491102968
2026-06-19 09:13:00,182.0337740900016,25.446248245081488,101.89729170690967
2026-06-19 09:14:00,183.26369701788582,25.008282095874705,102.09910910246535
2026-06-19 09:15:00,180.0525096040819,23.95053101411987,101.80590393273734
2026-06-19 09:16:00,181.7048824282374,24.1479090695397,102.30672860056353
2026-06-19 09:17:00,179.22433310851636,24.755820236516264,100.55929617614369
2026-06-19 09:18:00,180.8104158812211,24.512390238272573,100.63003789526476
2026-06-19 09:19:00,179.6746423640808,24.85042295761164,99.97981492043397
2026-06-19 09:20:00,180.2424899124818,25.045319939917686,101.82740147674427
2026-06-19 09:21:00,181.48789256359228,25.423754203485384,102.23472380421454
2026-06-19 09:22:00,177.95444829191632,24.943600977552727,101.84932743938226
2026-06-19 09:23:00,185.23096818921366,25.389201315060962,103.30939092001704
2026-06-19 09:24:00,177.48495654625074,25.051579531848095,101.29328477740515
2026-06-19 09:25:00,176.96452846803066,23.419626746916904,102.102489986711
2026-06-19 09:26:00,182.89527718375018,24.248531684944997,99.98995894863282
2026-06-19 09:27:00,181.97915673490735,24.884729955422706,100.83548035703072
2026-06-19 09:28:00,181.5602995426304,24.032244205727114,102.13464530907893
2026-06-19 09:29:00,181.5708637731607,25.479942983996963,102.31892253289178
2026-06-19 09:30:00,179.96938306788272,26.22460066587496,100.94723966280299
2026-06-19 09:31:00,177.75686407128543,25.975009481357855,101.21408089777032
2026-06-19 09:32:00,180.18951139548432,24.829245703255832,99.47855150398303
2026-06-19 09:33:00,178.30709572121972,26.19258090947996,100.87156495903207
2026-06-19 09:34:00,182.43779933354438,25.118933965761688,102.36845979622375
2026-06-19 09:35:00,179.63235654624467,24.73033122310557,101.99024601932787
2026-06-19 09:36:00,177.9362570080187,24.50927786916725,101.90079886565745
2026-06-19 09:37:00,179.19653539586753,24.7580242508095,101.35972842461715
2026-06-19 09:38:00,181.03232863568905,24.689458545167017,101.30847579035381
2026-06-19 09:39:00,178.59068861799005,25.13633297790039,100.50761463263186
2026-06-19 09:40:00,177.94444901108392,25.12845918483989,102.13859410424304
2026-06-19 09:41:00,180.60921802872977,25.00243681612273,101.80516753326727
2026-06-19 09:42:00,180.61241642777182,25.34955053579708,101.89042261759135
2026-06-19 09:43:00,178.73264206157216,25.952517019829074,100.6687581887989
2026-06-19 09:44:00,178.8224042359542,25.75964330835306,98.71598849615451
2026-06-19 09:45:00,180.5801248433941,23.812081625240076,102.61658325410443
2026-06-19 09:46:00,176.37978914625668,22.956863092078436,100.7253950527899
2026-06-19 09:47:00,176.4813405640586,25.747455928991418,100.26466908314825
2026-06-19 09:48:00,178.2038894468689,23.906497041267663,102.1321746942968
2026-06-19 09:49:00,179.46638212072037,24.820187678485855,100.82958483209704
2026-06-19 09:50:00,180.77726891399502,24.06390957915251,102.57192366085594
2026-06-19 09:51:00,183.68839054237387,23.558415649935984,102.04040713949203
2026-06-19 09:52:00,182.14414905800504,25.43317018256383,102.12028318784057
2026-06-19 09:53:00,179.60015367509143,25.60732412824212,99.66085314655936
2026-06-19 09:54:00,179.95245948024328,24.538791679418626,102.75433278246368
2026-06-19 09:55:00,177.4936765884055,22.92716616628407,101.61350063748063
2026-06-19 09:56:00,179.95371716001904,24.563004441398014,100.85686743290455
2026-06-19 09:57:00,179.27835340269965,25.313443204322038,101.4720661608107
2026-06-19 09:58:00,180.80679640084523,23.816870744980697,99.16851772052202
2026-06-19 09:59:00,177.9319226411192,25.146687935823323,101.7903833737768
2026-06-19 10:00:00,181.29836628560292,24.987752120661604,100.06475419018152
2026-06-19 10:01:00,183.83184728250643,25.46343319968087,99.67679565698775
2026-06-19 10:02:00,179.72809962885785,25.09566429473132,99.47316897653853
2026-06-19 10:03:00,181.00427930524737,24.221544847294755,102.6352260499879
2026-06-19 10:04:00,181.72535997927778,25.957257201331593,100.54488392756865
2026-06-19 10:05:00,178.9969488202854,24.873176341578425,103.14047325189979
2026-06-19 10:06:00,180.56023120452605,24.978156368392053,100.65703824433724
2026-06-19 10:07:00,180.0314810019545,24.253385632741445,99.25117045088847
2026-06-19 10:08:00,180.24419024637209,24.645374199046792,99.96017067206161
2026-06-19 10:09:00,178.06747554036133,24.29215782877848,102.78297394400832
2026-06-19 10:10:00,180.06127543564736,24.861643152061262,101.112922186476
2026-06-19 10:11:00,181.24499572811362,26.369366784113875,100.64205524421128
2026-06-19 10:12:00,183.6278590194876,23.902479085654914,101.49202187102334
2026-06-19 10:13:00,182.39817706521302,23.70915088169861,101.90213928340106
2026-06-19 10:14:00,185.3829561437789,26.176936261994886,102.64087857908295
2026-06-19 10:15:00,178.08163109277987,24.832541058278508,103.0381990758715
2026-06-19 10:16:00,182.1808015918017,24.464741809072066,100.8682776250531
